"","CLM_AMT5","KIDSDRIV","TRAVTIME","CAR_USE","BLUEBOOK","RETAINED","NPOLICY","CAR_TYPE","RED_CAR","REVOLKED","MVR_PTS","AGE","HOMEKIDS","YOJ","INCOME","GENDER","MARRIED","PARENT1","JOBCLASS","MAX_EDUC","HOME_VAL","SAMEHOME","AREA","CAR_TYPE_2","CAR_TYPE_3","CAR_TYPE_4","CAR_TYPE_5","CAR_TYPE_6","JOBCLASS_2","JOBCLASS_3","JOBCLASS_4","JOBCLASS_5","JOBCLASS_6","JOBCLASS_7","JOBCLASS_8","JOBCLASS_9","MAX_EDUC_2","MAX_EDUC_3","MAX_EDUC_4","MAX_EDUC_5"
"98",3.157,0,0.477505663655751,2,0.438428700327954,1.13672195593145,1,6,1,1,5,-0.794368904541836,0,-2.60985235393169,-3.18606828074367,2,2,1,9,3,-1.21199556372061,-0.413047303761119,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"99",0,0,-0.0895965717717652,2,-0.00961940233871996,-1.05292991652322,1,5,1,1,4,0.948525450017634,0,-1.11495971352463,0.162211202939351,1,2,1,2,3,-0.0110550710197743,-1.30659516563672,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"100",0,0,-0.782721526183174,1,0.235945725566591,-1.05292991652322,2,5,1,1,0,0.948525450017634,0,0.629081700283608,0.194646565124415,1,1,1,7,2,-0.0302223885241044,-0.055628159010877,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"101",0,0,-1.16078968313485,1,0.215328530940135,0.163543345951597,2,3,1,1,0,-1.84010551727752,1,-0.118364619919922,0.162275249159894,2,1,2,8,3,0.377192725454782,-1.30659516563672,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"102",0,0,-0.656698807199282,1,-0.344560487612925,0.163543345951597,2,2,1,1,0,1.52949023487079,0,0.130784153481255,0.517437627013692,2,1,1,6,4,-1.21199556372061,0.736149417035756,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"103",0,0,-1.79090327805431,1,0.601644851037673,0.163543345951597,2,3,1,1,0,1.1809113639589,0,-0.865810940123452,0.237520439637863,1,2,1,6,4,0.144092149710741,0.837919702864728,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"104",0.969,0,-0.782721526183174,2,-1.30696679040992,-1.05292991652322,1,2,2,1,6,1.1809113639589,0,0.534567236771998,0.488572063162714,2,2,1,2,2,0.56607849648193,0.480500558114486,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"105",0,0,-0.34164200973955,1,0.321643906990538,-0.32304595903833,1,5,1,1,0,1.29710432092953,0,-0.616662166722275,0.164383128472065,1,2,1,3,3,0.280948989031895,-0.104699210092428,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"106",0,0,0.16244886619602,1,-0.649240936775923,-0.32304595903833,2,4,1,1,0,-0.678175947571204,2,-2.60985235393169,-3.18606828074367,1,2,1,5,3,-0.668851099685535,-0.055628159010877,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"107",0,2,-0.34164200973955,1,0.786023599479803,0.163543345951597,4,3,2,1,2,-0.0972111627180477,2,0.629081700283608,0.698829020404543,2,2,1,7,4,1.64788095685193,0.123081413364244,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"108",0.759,0,0.16244886619602,1,0.4950263978438,-1.05292991652322,1,6,2,1,3,-1.25914073242436,0,0.130784153481255,0.28577845597161,2,1,1,6,4,-1.21199556372061,1.19533884761497,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"109",1.8,0,-0.530676088215389,1,-0.186840143984913,0.893427303436486,1,5,1,1,2,-1.25914073242436,3,-2.60985235393169,-3.18606828074367,1,2,1,5,3,-0.692426587024398,-1.30659516563672,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
"110",31.695,0,-0.593687447707335,1,0.06747292229296,0.40683799844656,2,3,2,2,4,-1.0267548184831,0,0.130784153481255,0.576040489590693,2,2,1,8,4,0.882542809753995,1.55275799236521,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"111",0,0,1.61171013451078,1,-0.122517122073323,-0.32304595903833,1,3,2,1,1,-0.445790033629942,0,-0.118364619919922,0.387630779762714,2,2,1,6,4,0.03510152076455,0.123081413364244,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"112",4.678,0,-1.03476696415096,2,0.894794799121252,1.86660591341634,2,1,2,1,6,0.135174751223215,0,-0.865810940123452,0.554219937552975,2,1,1,1,4,-0.157580563986771,1.55275799236521,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"113",0,0,-0.026585212279819,1,0.0640494836576679,-0.32304595903833,2,5,1,1,0,0.0189817942525836,0,0.379932926882431,0.0970185519258104,1,1,1,3,3,-1.21199556372061,-1.30659516563672,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"114",0,0,-0.971755604659013,2,0.897487259225808,1.86660591341634,1,1,2,1,0,-0.32959707665931,0,-0.367513393321099,0.44450020004103,2,2,1,2,2,0.494271523919752,1.01662927523985,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"115",0,1,-0.467664728723443,1,-0.774554523047052,-1.05292991652322,7,2,2,1,0,-0.794368904541836,3,1.37652802048714,-0.495278834861312,2,2,1,3,1,-0.320895384860196,-0.055628159010877,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"116",1.631,0,-1.2238010426268,2,0.208048196606713,-1.05292991652322,2,3,2,1,2,-1.37533368939499,4,-2.60985235393169,-3.18606828074367,2,1,2,9,3,-1.21199556372061,-0.59175687613624,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"117",0,0,0.918585180099375,2,-0.044725910165927,0.40683799844656,1,5,1,1,3,-0.910561861512467,0,-2.60985235393169,-0.312396970526052,1,2,1,9,2,-0.633452634637709,-0.413047303761119,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
"118",0,1,1.86375557247857,1,0.778787756767356,-1.05292991652322,2,3,1,1,2,-0.32959707665931,1,-0.367513393321099,0.102038569216562,1,2,1,6,4,0.0459457751532335,1.01662927523985,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"119",1.533,0,1.04460789908327,1,-0.0459505652936069,-1.05292991652322,1,5,1,1,0,0.251367708193846,0,0.130784153481255,0.227809588736561,1,2,1,8,2,0.493997481390074,0.301790985739365,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"120",0,0,-0.467664728723443,1,-0.722848255701913,-1.05292991652322,2,5,1,1,3,-0.213404119688679,1,-2.60985235393169,-3.18606828074367,1,2,1,5,2,-0.662579440649191,-0.234337731385998,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"121",0,0,0.16244886619602,2,0.211172466614947,-1.05292991652322,2,3,1,1,3,0.832332493047003,0,-0.367513393321099,0.404007823583221,1,1,1,2,2,0.486958503270633,0.301790985739365,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"122",12.294,0,-1.60186919957848,2,1.29685237325537,2.59648987090123,3,1,1,1,0,-0.213404119688679,0,0.130784153481255,0.669216229406038,2,1,1,8,4,1.2499477143999,-1.30659516563672,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"123",3.994,0,-0.656698807199282,2,0.158273419215654,0.163543345951597,1,5,1,1,0,2.22664797669458,0,1.12737924708596,0.0887119332336094,2,2,1,2,1,0.330550686903599,-1.30659516563672,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"124",0,0,-0.656698807199282,1,-0.263724457817217,0.40683799844656,1,5,1,1,0,2.45903389063584,1,1.62567679388831,0.541661764338343,2,2,1,8,4,1.33915247270335,1.37404841999009,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
"125",7.278,0,-0.782721526183174,2,-0.891730659142434,0.893427303436486,1,2,2,1,4,1.76187614881205,0,-0.367513393321099,0.648256262320417,2,1,1,1,5,-1.21199556372061,1.19533884761497,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"126",4.645,2,-0.404653369231497,1,0.686183609594017,0.163543345951597,3,5,1,1,3,-1.14294777545373,4,-1.11495971352463,0.731616447604718,1,1,2,2,2,1.90322595621926,-1.30659516563672,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"127",8.882,0,-0.026585212279819,2,-0.809994382133059,-0.32304595903833,2,2,2,1,1,0.832332493047003,0,-0.865810940123452,0.373596403339607,2,2,1,2,1,0.705229463265817,-0.59175687613624,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"128",0,0,-0.656698807199282,1,-0.00842269674121625,1.38001660842641,1,5,1,1,2,0.832332493047003,0,0.130784153481255,0.460801184913086,1,2,1,7,3,0.902297361250492,-1.30659516563672,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"129",0,0,-0.152607931263712,2,0.735405200657257,-1.05292991652322,1,6,2,1,0,1.29710432092953,2,0.878230473684785,0.819853892325268,2,2,1,1,5,2.48132258746812,1.13638719795397,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"130",0,1,0.414494304163805,1,-0.98906496532732,-0.32304595903833,2,4,1,1,0,-0.794368904541836,1,-0.865810940123452,-0.836837385324953,1,2,1,9,3,-1.21199556372061,0.301790985739365,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"131",0,0,-0.971755604659013,1,-0.110983363773826,-1.05292991652322,1,5,1,2,0,1.1809113639589,0,1.12737924708596,0.586569659363978,1,2,1,7,4,1.3699235338929,1.19533884761497,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"132",0,0,0.918585180099375,1,0.75172195586229,-1.05292991652322,1,6,2,1,0,0.251367708193846,0,0.878230473684785,0.515397066052899,2,2,1,7,2,0.950912506015355,0.837919702864728,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"133",0,0,-1.2238010426268,2,0.445615780480685,-1.05292991652322,1,6,1,1,0,-0.910561861512467,0,0.379932926882431,0.640528167730985,2,2,1,2,2,1.79253626358907,-0.197643107686378,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"134",0,0,-0.026585212279819,2,1.24702727602314,0.163543345951597,3,1,2,1,0,0.251367708193846,0,0.629081700283608,0.232792743575002,2,2,1,3,2,0.0411696053502755,-0.435600380391749,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"135",6.224,0,-0.34164200973955,2,0.72192808358322,-0.566340611533293,4,6,2,1,1,-2.18868438818941,0,-0.616662166722275,0.298789791967975,2,1,1,8,2,-1.21199556372061,-0.055628159010877,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"136",0,1,0.0994375067040735,1,0.718163857254727,-1.05292991652322,1,4,1,1,0,1.87806910578268,2,1.62567679388831,0.201080473855792,1,2,1,7,4,0.111355812094072,2.2675962818657,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"137",0,0,0.0364261472121273,2,1.42408898928472,-0.566340611533293,1,2,1,1,2,-0.445790033629942,1,-0.616662166722275,0.650106925725678,1,1,2,7,4,-1.21199556372061,1.73146756474033,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"138",0,3,1.23364197755911,2,-0.0204309186564915,-0.0797513065433663,1,4,1,2,0,-0.561982990600573,3,-0.367513393321099,0.440699934234682,1,2,1,2,3,0.727231163505673,-0.413047303761119,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"139",0,0,0.66653974213159,1,0.614578691069926,0.163543345951597,1,3,2,2,0,0.832332493047003,0,1.37652802048714,0.44836023627211,2,1,1,8,2,0.739891928376793,0.480500558114486,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"140",0,0,-0.782721526183174,1,0.953638885934972,0.163543345951597,1,2,1,1,0,1.52949023487079,1,-0.616662166722275,0.720361517859283,1,2,1,7,4,2.08955138704056,1.55275799236521,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"141",0,0,-1.2238010426268,1,0.0479741816853332,-1.05292991652322,3,3,1,1,4,0.832332493047003,0,-0.616662166722275,0.505406079544747,2,2,1,6,4,0.698691591486358,1.55275799236521,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"142",0.867,1,0.16244886619602,1,-1.44981163792628,0.40683799844656,3,5,1,1,0,-0.794368904541836,1,0.379932926882431,0.157313899099635,1,2,1,3,1,0.146433255892847,-1.30659516563672,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"143",0,0,-1.47584648059458,1,-0.804032014545043,-1.05292991652322,1,2,1,1,1,-0.445790033629942,2,1.12737924708596,-0.0360008026607907,2,2,1,2,3,-0.0596702157846377,-1.30659516563672,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"144",0,0,-0.278630650247604,1,0.914211522984922,-1.05292991652322,3,5,1,1,0,-0.910561861512467,0,1.37652802048714,0.214749303403013,1,2,1,2,2,0.0311474785506257,0.301790985739365,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"145",0,0,-0.593687447707335,1,-0.258106346731105,0.893427303436486,1,2,2,1,1,0.367560665164478,0,-0.118364619919922,0.262874326176977,2,2,1,7,2,0.512624543621611,-1.30659516563672,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"146",9.526,0,-0.467664728723443,1,1.00848188299752,3.08307917589115,1,3,1,1,3,0.251367708193846,0,0.379932926882431,0.375147643892315,2,2,1,3,3,0.369864045232538,0.123081413364244,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"147",0,0,-0.782721526183174,2,0.361858462266617,-1.05292991652322,1,6,2,1,2,-0.445790033629942,0,0.379932926882431,0.594872889682109,2,2,1,1,4,1.41480387046758,1.01662927523985,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"148",0,0,-1.79090327805431,1,-0.105884268767524,-0.32304595903833,2,5,1,1,0,0.483753622135109,0,0.379932926882431,0.302743960576663,1,1,1,8,2,-1.21199556372061,-1.30659516563672,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"149",0,0,-1.79090327805431,1,-0.891730659142434,-1.05292991652322,2,3,2,1,0,-0.445790033629942,0,-1.11495971352463,-0.288206373543245,2,1,1,3,1,-1.21199556372061,-1.30659516563672,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"150",0,0,0.414494304163805,2,1.58104593683129,-0.32304595903833,2,1,2,1,0,0.251367708193846,0,0.379932926882431,0.571728595453224,2,2,1,1,4,0.86409583261339,0.480500558114486,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"151",0,0,2.1788123699383,1,0.912213974231356,-0.32304595903833,2,5,1,1,1,-1.72391256030689,2,-0.123957391604369,0.0112604285685616,1,2,1,3,3,0.08131292105481,-1.30659516563672,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"152",0,0,0.981596539591321,1,0.66761297268598,-1.05292991652322,3,3,1,1,0,-0.0972111627180477,1,-0.108697864013155,0.393791721555925,1,2,1,6,4,0.514910841297781,1.37404841999009,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"153",0,0,0.414494304163805,1,0.308007306393969,1.86660591341634,2,5,1,1,0,0.135174751223215,0,-0.118364619919922,0.574519315649269,1,1,1,8,2,1.18814720906425,-0.234337731385998,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"154",0,0,0.225460225687966,1,0.499363509585024,0.40683799844656,1,5,1,1,4,0.483753622135109,0,-1.11495971352463,0.511721574246226,1,1,1,8,2,-1.21199556372061,0.123081413364244,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"155",0,0,0.0994375067040735,2,1.19055627009044,-1.05292991652322,3,6,1,1,3,-1.37533368939499,1,0.379932926882431,0.598684805165739,1,2,1,1,4,1.3051477096636,-0.770466448511361,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"156",0,1,-1.34982376161069,1,0.840652018446149,-1.05292991652322,2,3,1,1,1,-1.25914073242436,3,0.379932926882431,0.0580714473575628,1,2,1,3,1,-0.0911694471244744,-0.898307986277119,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"157",37.163,0,-1.79090327805431,2,0.635371980721064,-0.32304595903833,2,2,1,1,4,-0.0972111627180477,0,0.878230473684785,0.228580916099537,1,2,1,1,4,0.396735872714099,0.123081413364244,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"158",0,1,1.17063061806716,1,0.63139455905201,-0.32304595903833,3,5,1,2,0,-0.213404119688679,2,0.130784153481255,0.444143099002295,1,1,2,8,2,-1.21199556372061,-0.0953620828786632,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"159",0,0,1.29665333705105,1,0.525989945113968,-0.566340611533293,1,5,1,1,0,1.99426206275332,0,-1.11495971352463,0.584997025544384,1,1,1,6,5,-1.21199556372061,1.19533884761497,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"160",0,0,0.855573820607429,2,-1.32343887214503,1.38001660842641,1,2,2,1,5,-0.32959707665931,0,-2.60985235393169,-3.18606828074367,2,1,1,9,1,-1.21199556372061,-1.30659516563672,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"161",0,0,0.288471585179912,1,-0.266541055583227,-1.05292991652322,1,5,1,1,0,-1.0267548184831,2,0.379932926882431,-0.00362265088772582,1,1,2,3,3,-1.21199556372061,-1.30659516563672,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"162",0,0,-0.593687447707335,1,-0.0508587422303662,0.40683799844656,3,3,1,1,0,0.251367708193846,0,0.130784153481255,-0.12933932158801,2,2,1,6,4,-0.302675471529895,1.01662927523985,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"163",0,0,-1.41283512110264,2,0.423046247961874,1.86660591341634,2,6,2,1,0,0.59994657910574,0,0.878230473684785,0.363652553077784,2,2,1,3,3,-0.0595214498399554,-0.234337731385998,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"164",50.701,0,-0.0895965717717652,2,-0.203001958395742,-1.05292991652322,2,2,1,2,0,0.716139536076371,0,-0.367513393321099,0.274609260404363,2,1,1,2,3,0.254499970024695,-1.30659516563672,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"165",0,0,0.603528382639644,1,0.669946327030323,-0.32304595903833,3,4,1,1,0,0.135174751223215,0,-0.616662166722275,0.431761509503121,1,2,1,6,4,0.713176696626477,1.37404841999009,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"166",4.179,0,1.67472149400273,1,0.651968194981945,-1.05292991652322,1,3,1,1,4,0.59994657910574,0,0.878230473684785,0.42884299417763,1,2,1,7,3,0.781468095022215,-0.055628159010877,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"167",3.622,0,0.0994375067040735,1,-0.0108170190178478,-1.05292991652322,1,5,1,1,4,-0.213404119688679,2,1.12737924708596,0.272035167380951,1,1,2,6,4,-1.21199556372061,2.08888670949058,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"168",1.738,1,-0.34164200973955,2,0.276386755655744,-0.32304595903833,1,2,1,2,4,-0.678175947571204,1,1.37652802048714,-0.304279534532098,1,2,1,9,1,-1.21199556372061,-1.30659516563672,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"169",6.891,0,1.04460789908327,2,0.148559752063199,1.62331126092138,1,4,1,1,5,-0.213404119688679,3,0.878230473684785,0.258240520205563,1,2,1,2,3,0.425901827658392,-1.30659516563672,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"170",0,0,0.414494304163805,1,0.678472469486008,0.163543345951597,1,5,1,1,0,1.76187614881205,3,1.87482556728949,0.458687103022736,1,2,1,6,4,0.63325023539927,1.19533884761497,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"171",0,0,-0.026585212279819,1,-1.00026123630815,-0.32304595903833,1,2,1,1,0,1.1809113639589,0,-2.60985235393169,-3.18606828074367,2,1,1,9,1,-1.21199556372061,-1.30659516563672,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"172",6.803,0,0.16244886619602,1,-1.37962589605792,1.13672195593145,1,5,1,1,6,-0.561982990600573,0,-0.118364619919922,0.458573905069915,1,1,1,7,2,0.581456197290143,0.301790985739365,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"173",0,0,0.981596539591321,1,-0.508326155571975,0.40683799844656,4,4,1,1,1,-0.678175947571204,0,-1.11495971352463,0.449261624675133,1,2,1,3,2,0.43883663505919,0.837919702864728,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"174",0,0,-1.79090327805431,1,-0.403415992966487,-0.32304595903833,1,2,2,1,0,0.483753622135109,0,-0.122909445092852,0.165295275283763,2,2,1,6,4,-0.170555653078887,1.55275799236521,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"175",0,0,-0.278630650247604,1,-0.696692104345766,0.163543345951597,3,2,2,1,1,-0.794368904541836,0,0.878230473684785,0.0051619556359483,2,2,1,3,3,-0.353185424642817,0.659210130489607,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"176",0.974,0,-0.152607931263712,1,-0.160267393341316,0.40683799844656,1,2,2,1,6,-0.32959707665931,0,0.379932926882431,0.253800391449551,2,2,1,8,4,0.198978953511948,1.73146756474033,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"177",0,0,-1.09777832364291,1,0.997791383989478,-0.32304595903833,3,3,1,1,3,-0.32959707665931,0,-0.118364619919922,0.63928674994015,1,1,1,7,4,1.18680048577555,1.01662927523985,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"178",0,0,-0.593687447707335,2,0.800396193131317,1.38001660842641,2,2,1,1,1,0.483753622135109,0,-0.616662166722275,-0.0589865541777341,1,2,1,3,1,-0.241697093783276,-1.30659516563672,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"179",5.877,1,-0.467664728723443,1,-0.412669369249032,0.40683799844656,3,5,1,1,7,-1.0267548184831,1,0.379932926882431,0.279309143996381,1,1,2,7,4,-1.21199556372061,1.01662927523985,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"180",0,0,0.0994375067040735,2,-0.128961495822203,0.40683799844656,2,2,2,1,0,-1.25914073242436,1,-0.118364619919922,-0.0320721112319983,2,1,2,3,3,-1.21199556372061,-0.234337731385998,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"181",0,0,-0.278630650247604,1,0.4950263978438,0.40683799844656,5,5,1,1,1,0.483753622135109,0,-2.60985235393169,-3.18606828074367,1,2,1,5,5,-0.58629383017342,-1.30659516563672,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"182",0,0,0.351482944671859,1,-1.23229863163395,1.13672195593145,3,3,2,1,0,0.832332493047003,0,0.379932926882431,0.135689953264471,2,2,1,3,3,0.00923190596295416,-1.30659516563672,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"183",0,0,0.225460225687966,1,0.742842895043032,-0.32304595903833,1,6,2,1,0,0.59994657910574,0,0.130784153481255,0.658893437980758,2,1,1,4,5,-1.21199556372061,1.1985322050481,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"184",6.175,0,-1.09777832364291,1,-0.198945911201312,1.13672195593145,1,5,1,1,2,0.948525450017634,0,0.379932926882431,0.0662763962587892,1,1,1,3,1,-1.21199556372061,-0.234337731385998,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"185",0,0,0.729551101623536,2,1.17428396036474,-0.32304595903833,2,1,1,1,0,1.1809113639589,0,0.878230473684785,0.314974661706909,2,2,1,2,2,0.0582855187753023,1.01662927523985,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"186",2.235,1,-0.215619290755658,1,-0.480627687144265,0.40683799844656,1,5,1,1,8,-0.561982990600573,2,0.379932926882431,0.13144004299718,1,2,1,2,1,-0.106688084090807,-1.30659516563672,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"187",0,0,-0.782721526183174,1,0.495894777348079,0.650132650941523,1,3,1,1,0,-0.561982990600573,4,1.12737924708596,0.257253318059883,1,1,2,3,2,0.244540481517543,-0.055628159010877,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"188",0,0,-0.782721526183174,1,-0.0894254444830395,-1.05292991652322,1,5,1,1,0,0.0189817942525836,2,0.379932926882431,0.37897185031434,1,2,1,6,4,0.437200209667684,0.301790985739365,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"189",0,0,-1.2238010426268,1,0.292276480982349,1.86660591341634,3,3,2,1,2,4.08573528822468,2,3.12056943429537,0.545360772345053,2,2,1,8,2,1.83648485556284,0.301790985739365,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"190",7.437,0,0.918585180099375,2,-0.702260497530362,1.13672195593145,1,2,2,1,6,0.367560665164478,0,-0.118364619919922,0.178706463070381,2,2,1,2,3,0.0371216056976044,-1.30659516563672,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"191",0,0,2.24182372943025,1,0.104647077014632,-1.05292991652322,1,3,2,1,1,-0.910561861512467,0,0.130784153481255,0.361451725755907,2,1,1,9,3,-0.735927464748601,0.235276730093598,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"192",0,0,1.17063061806716,1,-0.362436468978968,0.163543345951597,1,4,1,1,0,-0.561982990600573,0,0.130784153481255,0.271472707289158,1,1,1,3,1,-1.21199556372061,-1.30659516563672,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"193",0,0,0.225460225687966,2,-0.852375980947651,1.13672195593145,1,2,1,1,2,-2.18868438818941,3,-0.367513393321099,0.108011096383759,2,2,1,2,2,-0.395168740189475,1.37404841999009,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"194",0,0,-0.152607931263712,1,0.954936262859691,-0.32304595903833,1,3,1,1,0,0.0189817942525836,0,0.130784153481255,0.352978638819485,1,1,1,7,2,-1.21199556372061,1.73146756474033,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"195",0,0,0.603528382639644,1,0.207005392834979,0.163543345951597,1,5,1,2,4,0.135174751223215,0,-0.865810940123452,0.0184871167516756,1,2,1,3,1,-0.156047058579082,-1.30659516563672,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"196",0,0,0.729551101623536,1,-0.00722690084018595,-1.05292991652322,1,4,1,1,0,-0.32959707665931,0,0.379932926882431,0.680643678916612,1,1,1,4,5,-1.21199556372061,1.55275799236521,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"197",7.65,0,1.359664696543,1,0.194437527592563,0.163543345951597,1,3,1,1,5,-1.0267548184831,0,-0.865810940123452,0.411709801666382,1,2,1,8,2,0.444051272909632,-0.770466448511361,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
